X,Y,FID,id,modified,language,bibliographicCitation,institutionCode,collectionCode,datasetName,basisOfRecord,dynamicProperties,catalogNumber,occurrenceRemarks,individualCount,sex,lifeStage,occurrenceStatus,associatedTaxa,eventID,samplingProtocol,eventDate,startDayOfYear,year,month,day,fieldNumber,waterBody,country,stateProvince,county,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,identifiedBy,typeStatus,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
167.1167,-15.05,779,802,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 1103 Truncatoflabellum mortenseni,,,,,Present,,,,1994-10-07,280,1994,10,7,MUSORSTOM 8 'Alis' Stn 1103,Pacific Ocean,,,,NE of Espiritu Santo,163,165,-15.05,167.1167,WGS84,500,POINT (167.1167 -15.05),,,urn:lsid:marinespecies.org:taxname:287060,Truncatoflabellum mortenseni,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Truncatoflabellum,,mortenseni,,"Cairns & Zibrowius, 1997"
169.4833,-19.4167,780,978,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 977 Trochocyathus (Aplocyathus) hastatus,,,,,Present,,,,1994-09-22,265,1994,9,22,MUSORSTOM 8 'Alis' Stn 977,Pacific Ocean,,,,Tanna,410,505,-19.4167,169.4833,WGS84,500,POINT (169.4833 -19.4167),,,urn:lsid:marinespecies.org:taxname:286884,Trochocyathus (Aplocyathus) hastatus,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Trochocyathus,Aplocyathus,hastatus,,"Bourne, 1903"
167.1833,-15.0833,781,803,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 1106 Fungiacyathus (Fungiacyathus) paliferus,,,,,Present,,,,1994-10-07,280,1994,10,7,MUSORSTOM 8 'Alis' Stn 1106,Pacific Ocean,,,,NE of Espiritu Santo,305,314,-15.0833,167.1833,WGS84,500,POINT (167.1833 -15.0833),,,urn:lsid:marinespecies.org:taxname:287080,Fungiacyathus (Fungiacyathus) paliferus,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiacyathidae,Fungiacyathus,Fungiacyathus,paliferus,,"(Alcock, 1902)"
167.1833,-15.0833,782,804,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 1106 Caryophyllia (Caryophyllia) quadragenaria,,,,,Present,,,,1994-10-07,280,1994,10,7,MUSORSTOM 8 'Alis' Stn 1106,Pacific Ocean,,,,NE of Espiritu Santo,305,314,-15.0833,167.1833,WGS84,500,POINT (167.1833 -15.0833),,,urn:lsid:marinespecies.org:taxname:286760,Caryophyllia (Caryophyllia) quadragenaria,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,Caryophyllia,quadragenaria,,"Alcock, 1902"
169.4833,-19.4167,783,979,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 977 Tethocyathus virgatus,,,,,Present,,,,1994-09-22,265,1994,9,22,MUSORSTOM 8 'Alis' Stn 977,Pacific Ocean,,,,Tanna,410,505,-19.4167,169.4833,WGS84,500,POINT (169.4833 -19.4167),,,urn:lsid:marinespecies.org:taxname:286866,Tethocyathus virgatus,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Tethocyathus,,virgatus,,"(Alcock, 1902)"
167.1833,-15.0833,784,805,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 1106 Crispatotrochus rugosus,,,,,Present,,,,1994-10-07,280,1994,10,7,MUSORSTOM 8 'Alis' Stn 1106,Pacific Ocean,,,,NE of Espiritu Santo,305,314,-15.0833,167.1833,WGS84,500,POINT (167.1833 -15.0833),,,urn:lsid:marinespecies.org:taxname:289744,Crispatotrochus rugosus,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Crispatotrochus,,rugosus,,"Cairns, 1995"
169.4833,-19.4167,785,980,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 977 Deltocyathus crassiseptum,,,,,Present,,,,1994-09-22,265,1994,9,22,MUSORSTOM 8 'Alis' Stn 977,Pacific Ocean,,,,Tanna,410,505,-19.4167,169.4833,WGS84,500,POINT (169.4833 -19.4167),,,urn:lsid:marinespecies.org:taxname:286794,Deltocyathus crassiseptum,Animalia,Cnidaria,Anthozoa,Scleractinia,Deltocyathidae,Deltocyathus,,crassiseptum,,"Cairns, 1999"
167.1833,-15.0833,786,806,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 1106 Bourneotrochus stellulatus,,,,,Present,,,,1994-10-07,280,1994,10,7,MUSORSTOM 8 'Alis' Stn 1106,Pacific Ocean,,,,NE of Espiritu Santo,305,314,-15.0833,167.1833,WGS84,500,POINT (167.1833 -15.0833),,,urn:lsid:marinespecies.org:taxname:289532,Bourneotrochus stellulatus,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Bourneotrochus,,stellulatus,,"(Cairns, 1984)"
169.4833,-19.4167,787,981,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 977 Conotrochus brunneus,,,,,Present,,,,1994-09-22,265,1994,9,22,MUSORSTOM 8 'Alis' Stn 977,Pacific Ocean,,,,Tanna,410,505,-19.4167,169.4833,WGS84,500,POINT (169.4833 -19.4167),,,urn:lsid:marinespecies.org:taxname:289705,Conotrochus brunneus,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Conotrochus,,brunneus,,"(Moseley, 1881)"
169.4833,-19.4167,788,982,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 977 Flabellum (Ulocyathus) aotearoa,,,,,Present,,,,1994-09-22,265,1994,9,22,MUSORSTOM 8 'Alis' Stn 977,Pacific Ocean,,,,Tanna,410,505,-19.4167,169.4833,WGS84,500,POINT (169.4833 -19.4167),,,urn:lsid:marinespecies.org:taxname:286997,Flabellum (Ulocyathus) aotearoa,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,Ulocyathus,aotearoa,,"Squires, 1964"
167.1833,-15.0833,789,807,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 1106 Deltocyathus stella,,,,,Present,,,,1994-10-07,280,1994,10,7,MUSORSTOM 8 'Alis' Stn 1106,Pacific Ocean,,,,NE of Espiritu Santo,305,314,-15.0833,167.1833,WGS84,500,POINT (167.1833 -15.0833),,,urn:lsid:marinespecies.org:taxname:286806,Deltocyathus stella,Animalia,Cnidaria,Anthozoa,Scleractinia,Deltocyathidae,Deltocyathus,,stella,,"Cairns & Zibrowius, 1997"
167.1833,-15.0833,790,808,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 1106 Deltocyathus heteroclitus,,,,,Present,,,,1994-10-07,280,1994,10,7,MUSORSTOM 8 'Alis' Stn 1106,Pacific Ocean,,,,NE of Espiritu Santo,305,314,-15.0833,167.1833,WGS84,500,POINT (167.1833 -15.0833),,,urn:lsid:marinespecies.org:taxname:286796,Deltocyathus heteroclitus,Animalia,Cnidaria,Anthozoa,Scleractinia,Deltocyathidae,Deltocyathus,,heteroclitus,,"Wells, 1984"
169.4833,-19.4167,791,983,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 977 Truncatoflabellum dens,,,,,Present,,,,1994-09-22,265,1994,9,22,MUSORSTOM 8 'Alis' Stn 977,Pacific Ocean,,,,Tanna,410,505,-19.4167,169.4833,WGS84,500,POINT (169.4833 -19.4167),,,urn:lsid:marinespecies.org:taxname:287052,Truncatoflabellum dens,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Truncatoflabellum,,dens,,"(Alcock, 1902)"
167.1833,-15.0833,792,809,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 1106 Truncatoflabellum vigintifarium,,,,,Present,,,,1994-10-07,280,1994,10,7,MUSORSTOM 8 'Alis' Stn 1106,Pacific Ocean,,,,NE of Espiritu Santo,305,314,-15.0833,167.1833,WGS84,500,POINT (167.1833 -15.0833),,,urn:lsid:marinespecies.org:taxname:287071,Truncatoflabellum vigintifarium,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Truncatoflabellum,,vigintifarium,,"Cairns, 1999"
169.4833,-19.4167,793,984,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 977 Balanophyllia (Balanophyllia) gigas,,,,,Present,,,,1994-09-22,265,1994,9,22,MUSORSTOM 8 'Alis' Stn 977,Pacific Ocean,,,,Tanna,410,505,-19.4167,169.4833,WGS84,500,POINT (169.4833 -19.4167),,,urn:lsid:marinespecies.org:taxname:286927,Balanophyllia (Balanophyllia) gigas,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,Balanophyllia,gigas,,"Moseley, 1881"
167.1833,-15.0833,794,810,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 1106 Truncatoflabellum pusillum,,,,,Present,,,,1994-10-07,280,1994,10,7,MUSORSTOM 8 'Alis' Stn 1106,Pacific Ocean,,,,NE of Espiritu Santo,305,314,-15.0833,167.1833,WGS84,500,POINT (167.1833 -15.0833),,,urn:lsid:marinespecies.org:taxname:287064,Truncatoflabellum pusillum,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Truncatoflabellum,,pusillum,,"Cairns, 1989"
167.1833,-15.0833,795,811,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 1106 Javania fusca,,,,,Present,,,,1994-10-07,280,1994,10,7,MUSORSTOM 8 'Alis' Stn 1106,Pacific Ocean,,,,NE of Espiritu Santo,305,314,-15.0833,167.1833,WGS84,500,POINT (167.1833 -15.0833),,,urn:lsid:marinespecies.org:taxname:287035,Javania fusca,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Javania,,fusca,,"(Vaughan, 1907)"
169.4833,-19.4167,796,985,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 977 Dendrophyllia alcocki,,,,,Present,,,,1994-09-22,265,1994,9,22,MUSORSTOM 8 'Alis' Stn 977,Pacific Ocean,,,,Tanna,410,505,-19.4167,169.4833,WGS84,500,POINT (169.4833 -19.4167),,,urn:lsid:marinespecies.org:taxname:286962,Dendrophyllia alcocki,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Dendrophyllia,,alcocki,,"(Wells, 1954)"
167.25,-15.0833,797,812,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 1107 Trochocyathus (Trochocyathus) vasiformis,,,,,Present,,,,1994-10-07,280,1994,10,7,MUSORSTOM 8 'Alis' Stn 1107,Pacific Ocean,,,,NE of Espiritu Santo,397,402,-15.0833,167.25,WGS84,500,POINT (167.25 -15.0833),,,urn:lsid:marinespecies.org:taxname:286896,Trochocyathus (Trochocyathus) vasiformis,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Trochocyathus,Trochocyathus,vasiformis,,"Bourne, 1903"
169.4833,-19.4167,798,986,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 977 Enallopsammia rostrata,,,,,Present,,,,1994-09-22,265,1994,9,22,MUSORSTOM 8 'Alis' Stn 977,Pacific Ocean,,,,Tanna,410,505,-19.4167,169.4833,WGS84,500,POINT (169.4833 -19.4167),,,urn:lsid:marinespecies.org:taxname:135190,Enallopsammia rostrata,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Enallopsammia,,rostrata,,"(Pourtalès, 1878)"
167.25,-15.0833,799,813,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 1107 Conotrochus funicolumna,,,,,Present,,,,1994-10-07,280,1994,10,7,MUSORSTOM 8 'Alis' Stn 1107,Pacific Ocean,,,,NE of Espiritu Santo,397,402,-15.0833,167.25,WGS84,500,POINT (167.25 -15.0833),,,urn:lsid:marinespecies.org:taxname:289706,Conotrochus funicolumna,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Conotrochus,,funicolumna,,"(Alcock, 1902)"
169.45,-19.3833,800,987,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 978 Stephanophyllia neglecta,,,,,Present,,,,1994-09-22,265,1994,9,22,MUSORSTOM 8 'Alis' Stn 978,Pacific Ocean,,,,Tanna,408,413,-19.3833,169.45,WGS84,500,POINT (169.45 -19.3833),,,urn:lsid:marinespecies.org:taxname:291126,Stephanophyllia neglecta,Animalia,Cnidaria,Anthozoa,Scleractinia,Micrabaciidae,Stephanophyllia,,neglecta,,"Boschma, 1923"
167.25,-15.0667,801,814,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 1108 Caryophyllia (Caryophyllia) crosnieri,,,,,Present,,,,1994-10-07,280,1994,10,7,MUSORSTOM 8 'Alis' Stn 1108,Pacific Ocean,,,,NE of Espiritu Santo,405,419,-15.0667,167.25,WGS84,500,POINT (167.25 -15.0667),,,urn:lsid:marinespecies.org:taxname:286736,Caryophyllia (Caryophyllia) crosnieri,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,Caryophyllia,crosnieri,,"Cairns & Zibrowius, 1997"
167.25,-15.0667,802,815,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 1108 Tethocyathus virgatus,,,,,Present,,,,1994-10-07,280,1994,10,7,MUSORSTOM 8 'Alis' Stn 1108,Pacific Ocean,,,,NE of Espiritu Santo,405,419,-15.0667,167.25,WGS84,500,POINT (167.25 -15.0667),,,urn:lsid:marinespecies.org:taxname:286866,Tethocyathus virgatus,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Tethocyathus,,virgatus,,"(Alcock, 1902)"
169.45,-19.3833,803,988,2015/04/30 12:00:00,en,"Cairns, S.D. 1999. Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands. In: A. Crosnier (ed.)Résultats des Campagnes MUSORSTOM, Vol 20. Mémoires du Muséum national d'Histoire naturelle, 180: 31-167. Paris ISBN 2-85653-520-8",MNHN,"Deep-water Scleractinia from Vanuatu, and Wallis and Futuna Islands","Cnidaria Anthozoa: Deep-water azooxanthellate Scleractinia from Vanuatu, and Wallis and Futuna Islands",HumanObservation,,MUSORSTOM 8 'Alis' Stn 978 Trochocyathus (Trochocyathus) vasiformis,,,,,Present,,,,1994-09-22,265,1994,9,22,MUSORSTOM 8 'Alis' Stn 978,Pacific Ocean,,,,Tanna,408,413,-19.3833,169.45,WGS84,500,POINT (169.45 -19.3833),,,urn:lsid:marinespecies.org:taxname:286896,Trochocyathus (Trochocyathus) vasiformis,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Trochocyathus,Trochocyathus,vasiformis,,"Bourne, 1903"
