X,Y,OBJECTID,TNF_LS_NO,SLIDE_NO,INVENTORY,CONFID_DAT,YR_INT_TYP,YR_OCCURANCE,LATEST_YEAR_NOTSEEN,FIRST_YEAR_SEEN,TREATMENT,RD_RELATED,STRM_IMPAC,PRED_COVER,COVER_SPP,COVER_PERCENT,FAIL_TYPE,VEG_CLASS,EXAMINER,SLOPE_PER,SLOPE_SHA,BDRK_F_ZON,PM_F_ZONE,LANDSLIDE_NAME,LANDWEHR_N,GROUPED_SL,RECURRANCE,NUMBER_
-132.842646319193,55.9378117030152,40787,2810,T0005,T2_3,E00001994,2006P,1994,1991,1997,,N,N,BARE,CON1,20,SOAR-DEAV-FLOW,PV,Darin Silkworth,,,,,,  0,,,0005
-132.842241087832,55.9371194720772,40788,2811,T0006,T2_3,E00001994,2006P,1994,1991,1997,,N,N,BARE,CON1,40,SOAR-DEAV-FLOW,PV,Darin Silkworth,,,,,,  0,,,0006
-132.861573539908,55.9304253753282,40789,2812,T0007,TNB1,E000-1948,2006P,-1948,,1948,,N,Y,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,  8,,,0007
-132.871139897804,55.8950206741386,40790,2813,T0008,TNB1,E00001988,2006P,1988,1985,1991,,N,N,BARE,CON1,40,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,1,,,0008
-132.887135416951,55.9505863595366,40791,2819,T0015,TNB1,E000-1948,2006P,-1948,,1948,,N,Y,BATR,PISI,95,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,7,,,0015
-132.681851553724,55.8684808744966,40792,2841,T0035,TNB1,E00001982,2006P,1982,1979,1985,,N,Y,BATR,CON1,70,SOAR-DEFL-FLOW,CO,Dennis Landwehr,,,,,,29,,E00001990,0035
-132.677527975542,55.8911181890129,40793,2842,T0036,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,5,,,0036
-132.693084874908,55.8881115787899,40794,2843,T0037,T2_3,E00001988,2006P,1988,1985,1991,,N,Y,BATR,ALRU2,85,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,1,,,0037
-132.922154316176,55.938275543558,40795,2855,T0049,T2_3,E00001975,2006P,1975,1971,1979,,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,  0,,,0049
-132.911852805175,55.9407518440287,40796,2856,T0050,TNB1,E00001982,2006P,1982,1979,1985,,N,Y,BATR,CON1,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,  1,,,0050
-132.909374883944,55.9561362793007,40797,2857,T0051,TNB1,E00001988,2006P,1988,1985,1991,,N,Y,BATR,ALRU2,90,TRZO-DEFL-FLOW,AL,Dennis Landwehr,,,,,,  2,,,0051
-132.90710651269,55.9583108496157,40798,2858,T0052,TNB1,K00001991,2006P,1991,1991,1991,,N,N,BASH,CON1,70,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,  3,,,0052
-132.904437029198,55.9818736638694,40799,2859,T0053,TNB1,E00001988,2006P,1988,1985,1991,,N,Y,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,  4,,,0053
-132.857385709108,55.9646522277478,40800,2860,T0054,TNB1,E00001982,2006P,1982,1979,1985,,N,Y,BATR,ALRU2,80,TRZO-DEFL-FLOW,AL,Dennis Landwehr,,,,,,  5,,,0054
-132.859424852865,55.9636308924594,40801,2861,T0055,TNB1,E00001982,2006P,1982,1979,1985,,N,Y,BATR,CON1,90,TRZO-DEFL-FLOW,AL,Dennis Landwehr,,,,,, 6,,,0055
-132.881757167898,55.9539502712933,40802,2862,T0056,TNB1,E00001960,2006P,1960,1948,1971,,N,Y,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,25,,,0056
-132.847412695991,55.907752489487,40803,2865,T0059,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,13,,,0059
-132.839181275879,55.9007319767085,40804,2866,T1915,TNB1,E000-1948,2006P,-1948,,1948,,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,15,,,0059
-132.848913691244,55.90794398927,40805,2867,T0060,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,19,,,0060
-132.838944301815,55.9203715316402,40806,2872,T0066,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BATR,PHAR3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,24,,,0066
-132.833673302011,55.9220783653902,40807,2873,T0067,TNB1,E00001960,2006P,1960,1948,1971,,N,Y,BARE,CON1,50,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,  0,,,0067
-132.993075080029,55.9055965625244,40808,2875,T0069,TNB1,K00001991,2006P,1991,1985,1991,,Y,N,BATR,CON1,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,13,,,0069
-132.993542864998,55.905416663458,40809,2876,T0070,TNB1,K00001991,2006P,1991,1985,1991,,Y,N,BATR,CON1,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,13,,,0070
-132.898347447645,55.9581383008792,40810,2885,T0079,TNB2,K10001993,2006P,1993,1991,1993,,N,Y,BATR,CON1,90,SOAR-DEFL-FLOW,AL,Dennis Landwehr,,,,,,,,,0079
-132.897416746718,55.9585204680112,40811,2886,T0080,TNB2,K10001993,2006P,1993,1991,1993,,N,Y,BATR,CON1,100,TRZO-DEFL-FLOW,CO,Dennis Landwehr,,,,,,  0,,,0080
-132.874896971463,55.9437307123373,40812,2887,T0081,TNB2,E00001988,2006P,1988,1985,1991,,N,Y,BARE,CON1,35,TRZO-DEFL-FLOW,AL,Dennis Landwehr,,,,,,107,,,0081
-132.848074632695,55.9266563162923,40813,2889,T0083,TNB2,K10261993,2006P,1993,1991,1997,,N,N,BATR,PHAR3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,  0,,,0083
-132.857815817906,55.9291404458762,40814,2890,T0084,TNB2,K10261993,2006P,1993,1991,1993,,N,N,BARE,CON1,20,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,  0,,,0084
-132.691339222937,55.9017735469763,40815,3045,T0237,TNB1,E00001960,2006P,1960,1948,1971,,N,N,BASH,ALSI3,70,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,8,,,0237
-132.678841874625,55.9063426967525,40816,3048,T0240,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,16,,,0240
-132.675881008397,55.9065675981774,40817,3049,T0241,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,17,,,0241
-132.6725326867,55.9058590566624,40818,3050,T0242,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,18,,,0242
-132.679209421892,55.9046432967077,40819,3052,T0244,TNB1,E00001960,2006P,1960,1948,1971,,N,Y,BASH,ALSI3,80,SOAR-DEFL-FLOW,CO,Dennis Landwehr,,,,,,35,,,0244
-132.703706191376,55.8821458852906,40820,3053,T0245,TNB1,E00001973,2006P,1973,1971,1975,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,38,,,0245
-132.689227565841,55.8779240113923,40821,3054,T0246,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,2,,,0246
-132.684420186342,55.8780044590831,40822,3055,T0247,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,3,,,0247
-132.679510655409,55.8771591917929,40823,3056,T0248,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,4,,,0248
-132.675073094904,55.8727386594513,40824,3057,T0249,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,32,,,0249
-132.675817894386,55.8736162403401,40825,3058,T0250,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,33,,,0250
-132.679242404259,55.8746964298429,40826,3059,T0251,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BEDR,ALSI3,45,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,34,,,0251
-132.684060663588,55.867639191183,40827,3070,T0263,TNB1,E000-1948,2006P,-1948,,1948,,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,37,,,0263
-132.655441386641,55.870385355284,40828,3087,T0280,TNB1,E00001968,2006P,1968,1948,1971,,N,Y,BATR,ALRU2,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,1968 North Thorne Storm Event?,56,,,0280
-132.643375821533,55.8731141530058,40829,3088,T0281,TNB1,E00001960,2006P,1960,1948,1971,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,57,,,0281
-132.634814751311,55.8703318802488,40830,3089,T0282,TNB1,E00001960,2006P,1960,1948,1971,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,58,,,0282
-132.630746305413,55.8693576178379,40831,3090,T0283,TNB1,E00001960,2006P,1960,1948,1971,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,59,,,0283
-132.646634076724,55.8771295505193,40832,3165,T0357,TNB1,E00001988,2006P,1988,1985,1991,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,63,,,0357
-132.658252594107,55.8970867097573,40833,3166,T0358,TNB1,E00001982,2006P,1982,1979,1985,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,39,,,0358
-132.667576003963,55.9076500513671,40834,3168,T0360,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,42,,,0360
-132.662871114828,55.9085059060398,40835,3169,T0361,TNB1,E000-1929,2006P,-1929,,1929,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,41,,,0361
-132.6674726631,55.8991998364214,40836,3230,T0422,TNB3,K09001992,1992F,1992,1991,1992,,Y,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,33,,,0422
-132.749008988485,55.8932737607213,40837,3252,T0444,TNB1,E00001988,2006P,1988,1985,1991,,N,Y,BATR,ALRU2,95,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,19,,,
-132.747641927019,55.8925842019214,40838,3253,T0445,TNB1,E00001982,2006P,1982,1979,1985,,N,Y,BATR,ALRU2,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,20,,,
-132.851389594744,55.9478324767023,40839,3255,T0448,T04,E00001994,2004F,1994,1991,1997,,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,CO,Becki Saari,,,,,,,,,
-132.883088931934,55.9515246831146,40840,3256,T0449,T04,E000-1948,2004F,-1948,,1948,,N,Y,BATR,CON1,100,TRZO-DEFL-FLOW,UN,Becki Saari,,,,,,,,,
-132.888607474554,55.9581011532832,40841,3257,T0450,T04,E00002001,2004F,2001,1997,2005,,N,Y,BATR,CON1,100,TRZO-DEFL-FLOW,UN,Becki Saari,,,,,,,,,
-132.883480187021,55.9559889210338,40842,3258,T0451,T04,E00002001,2004F,2001,1997,2004,,N,Y,BATR,ALRU2,100,TRZO-DEFL-FLOW,UN,Becki Saari,,,,,,,,,
-132.90616104766,55.9497389807993,40843,3260,T0453,T04,E00001994,2004F,1994,1991,1997,,N,Y,BATR,CON1,100,SOAR-DEAV-FLOW,CO,Becki Saari,,,,,,,,,
-132.909140302094,55.9543365493445,40844,3261,T0454,T04,E00001988,2006P,1988,1985,1991,,N,Y,BATR,CON1,100,SOAR-DEFL-FLOW,CO,Darin Silkworth,,,,,,,,,
-132.901806132935,55.9513876604179,40845,3262,T0455,T04,E000-1948,2004F,-1948,,1948,,N,N,BASH,CON1,100,SOAR-DEAV-FLOW,CO,Becki Saari,,,,,,,,,
-133.012357170268,55.9627174254152,40846,3264,T0457,T04,E00002001,2004F,2001,1997,2005,,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,Becki Saari,,,,,,,,,
-132.852355095139,55.9353446626297,40847,3265,T0458,T04,E00001982,2006P,1982,1979,1985,,Y,Y,BARE,CON1,20,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,,,,
-132.869049817061,55.9048625453874,40848,3305,T0497,T2_3,E00001975,2003F,1975,1971,1979,,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,PV,Becki Saari,,,,,,,,,
-132.867798020406,55.9037275945737,40849,3306,T0498,T2_3,E000-1948,2003F,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,,,,
-132.836459190674,55.9119031380422,40850,3307,T0499,T2_3,E00002001,2003F,2001,1997,2003,,Y,Y,BARE,CON1,20,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-132.83609263373,55.916496747071,40851,3308,T0500,T2_3,E00001994,2003F,1994,1991,1997,,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-132.836170999772,55.9165697360594,40852,3309,T0501,T2_3,E00001994,2003F,1994,1991,1997,,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-132.836365191876,55.9167502520305,40853,3310,T0502,T2_3,E00001994,2003F,1994,1991,1997,,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-132.836467166942,55.9168692840152,40854,3311,T0504,T2_3,E00001994,2003F,1994,1991,1997,,N,N,BARE,PHAR3,10,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-133.006194821611,55.877406204795,40855,3313,T0507,T2_3,E00002000,2003F,2000,1997,2005,,N,N,BARE,CON1,5,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-132.832041865268,55.9077018167,40856,3315,T0509,T2_3,E00001994,2003F,1994,1991,1997,,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-132.856175830711,55.9094013522168,40857,3316,T0510,T2_3,E00002001,2003F,2001,1997,2008,,N,Y,BARE,,0,TRZO-DEFL-FLOW,UN,Becki Saari,,,,,,,,,
-133.021827382432,55.914920170329,40858,3317,T0511,T04,E00002001,2004F,2001,1997,2004,Y,N,N,BAGR,PHAR3,50,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-133.019897745161,55.9147877436078,40859,3318,T0512,T04,E00002001,2004F,2001,1997,2004,Y,N,N,BAGR,PHAR3,70,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-132.842004793725,55.9303785931469,40860,3319,T0514,T2_3,E00002002,2003F,2002,1997,2005,,N,Y,BATR,CON1,90,TRZO-DEFL-FLOW,UN,Becki Saari,,,,,,,,,
-132.84161203744,55.9276628862177,40861,3320,T0515,T2_3,E00002000,2003F,2000,1997,2005,,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,UN,Becki Saari,,,,,,,,,
-132.841284331023,55.9312061052463,40862,3321,T0516,T2_3,E00002002,2003F,2002,1997,2005,,N,Y,BATR,PHAR3,100,SOAR-DEFL-FLOW,UN,Becki Saari,,,,,,,,,
-133.023626719045,55.9398898229243,40863,3322,T0517,T04,E00002001,2006P,2001,1997,2005,,N,N,BARE,,0,SOAR-DEAV-FLOW,PV,Darin Silkworth,,,,,,,,,
-132.859824267349,55.958041306432,40864,3323,T0518,T2_3,E00002001,2003F,2001,1997,2005,,N,Y,BATR,CON1,100,TRZO-DEFL-FLOW,UN,Becki Saari,,,,,,,,,
-132.859593830572,55.9585824634623,40865,3324,T0519,T2_3,E00002001,2003F,2001,1997,2005,,N,Y,BATR,CON1,100,TRZO-DEFL-FLOW,UN,Becki Saari,,,,,,,,,
-132.860080420741,55.9588359823908,40866,3325,T0520,T2_3,E00002001,2003F,2001,1997,2005,,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Becki Saari,,,,,,,,,
-132.860667276151,55.9595883573022,40867,3326,T0521,T2_3,E00002001,2003F,2001,1997,2005,,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Becki Saari,,,,,,,,,
-132.858771033908,55.9595152305759,40868,3327,T0522,T2_3,E00002001,2003F,2001,1997,2005,,N,N,BARE,CON1,10,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-132.876120495755,55.884931332475,40869,3352,T0547,T2_3,K10002002,2002F,2002,1997,2005,Y,N,Y,BARE,ALRU2,25,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-132.855648471072,55.8839993874258,40870,3353,T0548,T2_3,E00001982,2002F,1982,1979,1985,Y,N,Y,BARE,CON1,50,SOAR-DEFL-FLOW,UN,Dennis Landwehr,,,,,,,,Yes,
-132.849227210692,55.8847211113459,40871,3354,T0549,T2_3,E10002002,2002F,2002,1997,2005,Y,N,Y,BARE,,0,SOAR-DEFL-FLOW,UN,Darin Silkworth,,,,,,,,,
-132.838617938933,55.8812361258904,40872,3355,T0550,T2_3,E00002000,2002F,2000,1997,2005,Y,N,N,BARE,PISI,10,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-132.833576740133,55.8850960555958,40873,3356,T0551,T2_3,E10002002,2002F,2002,1997,2005,Y,N,Y,BARE,CON1,15,SOAR-DEFL-FLOW,UN,Dennis Landwehr,,,,,,,,,
-132.823088063921,55.8827845081167,40874,3357,T0552,T2_3,E10002002,2006P,2002,1997,2005,Y,N,Y,BARE,,0,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,,,,
-132.781206501634,55.9142706029838,40875,3359,T0554,TNB3,K07121994,2006P,1994,1991,1997,Y,Y,N,BATR,ALRU2,65,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,121,,,
-132.694872987228,55.8883761705314,40876,3361,T0556,T04,E00002000,2006P,2000,1997,2005,Y,N,N,BARE,PHAR3,20,SOAR-DEAV-FLOW,PV,Darin Silkworth,,,,,,,,,
-132.677352565303,55.8884414490507,40877,3362,T0557,T04,E00002001,2006P,2001,1997,2005,Y,N,N,BARE,ALRU2,10,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,,,,
-132.685786493658,55.9003255867819,40878,3363,T0558,T04,E00002000,2006P,2000,1997,2005,,N,N,BARE,PHAR3,10,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,,,,
-133.163925843995,55.8954273859715,40879,3693,T0885,TNB1,E00001988,2006P,1988,1985,1991,,N,N,BARE,CON1,10,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,1,,,
-132.657468077499,55.9134951667938,40880,3696,T0888,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,41,,,
-132.654936157957,55.8953742062421,40881,3697,T0889,TNB1,E00001977,2006P,1977,1975,1979,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,39,,,
-133.244354814368,56.0926308420655,40882,3926,T1118,TNB1,E00001960,2006P,1960,1948,1971,,Y,Y,BATR,CON1,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,1,,,
-133.2436797953,56.0926433551632,40883,3927,T1119,TNB1,E00001960,2006P,1960,1948,1971,,Y,Y,BATR,CON1,80,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,2,,,
-133.18706817833,56.0519000376287,40884,3929,T1121,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,4,,,
-133.184398045227,56.0523042520121,40885,3930,T1122,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,5,,,
-133.20429789701,56.0579922430966,40886,3931,T1123,TNB1,E000-1948,2006P,-1948,,1948,,N,Y,BEDR,,0,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,1,,,
-133.179166446671,56.039327150854,40887,3932,T1124,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BATR,ALRU2,95,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,1,,,
-133.161729485115,56.0031499926087,40888,3933,T1125,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,2,,,
-133.165824137833,56.0731296455603,40889,3934,T1126,TNB1,E00001977,2006P,1977,1975,1979,,N,N,BARE,CON1,10,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,6,,,
-132.944086038285,56.0551592027258,40890,3935,T1127,TNB1,E00001960,1971P,1960,1948,1971,,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,1,,,
-132.941821416339,56.0536503330618,40891,3936,T1128,TNB1,E00001977,1991P,1977,1975,1979,,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,2,,,
-132.81101433192,55.9514269135004,40892,3945,T1137,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,14,,,
-132.809212328608,55.9511817317613,40893,3946,T1138,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,15,,,
-132.803453726747,55.9725307344792,40894,3947,T1139,TNB1,E000-1948,2006P,-1948,,1948,,N,Y,BASH,CON1,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,16,,,
-132.804847327247,55.9732838752744,40895,3948,T1140,TNB1,E000-1948,2006P,-1948,,1948,,N,Y,BASH,CON1,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,17,,,
-132.80663973198,55.9744497020099,40896,3949,T1141,TNB1,E000-1948,2006P,-1948,,1948,,N,Y,BASH,CON1,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,18,,,
-132.80737178723,55.9748186769024,40897,3950,T1142,TNB1,E000-1948,2006P,-1948,,1948,,N,Y,BAGR,CON1,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,19,,,
-132.808634288221,55.9766749117107,40898,3951,T1143,TNB1,E00001982,2006P,1982,1979,1985,,N,Y,BATR,ALRU2,55,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,20,,,
-132.809989218709,55.9774109895114,40899,3952,T1144,TNB1,E00001988,2006P,1988,1985,1991,,N,Y,BATR,ALRU2,95,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,21,,,
-132.808947053639,55.9775101216611,40900,3953,T1145,TNB1,E00001982,2006P,1982,1979,1985,,N,Y,BATR,ALRU2,95,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,22,,,
-132.809783961537,55.9792654835313,40901,3954,T1146,TNB1,E00001982,2006P,1982,1979,1985,,N,Y,BATR,ALRU2,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,23,,,
-132.811407376798,55.9794426902963,40902,3955,T1147,TNB1,E00001982,2006P,1982,1979,1985,N,N,Y,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,24,,,
-132.811770517183,55.9801950542399,40903,3956,T1148,TNB1,E00001988,2006P,1988,1985,1991,,N,Y,BATR,ALRU2,60,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,25,,,
-132.812028300402,55.9806091202006,40904,3957,T1149,TNB1,E00001982,2006P,1982,1979,1985,,N,Y,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,26,,,
-132.811550958826,55.9816493292639,40905,3958,T1150,TNB1,E00001982,2006P,1982,1979,1985,,N,Y,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,27,,,
-132.811645200015,55.9820398762482,40906,3959,T1151,TNB1,E00001982,2006P,1982,1979,1985,,N,Y,BATR,ALRU2,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,28,,,
-132.829686748829,55.9772735996727,40907,3960,T1152,TNB1,E00001988,2006P,1988,1985,1991,,N,Y,BAGR,PHAR3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,29,,,
-132.786409572204,55.988554474852,40908,3961,T1153,TNB1,E00001960,2006P,1960,1948,1971,,Y,N,BATR,ALRU2,60,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,30,,,
-132.765015370424,55.9767750319971,40909,3963,T1155,TNB1,E00001960,2006P,1960,1948,1971,,N,N,BARE,PHAR3,45,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,32,,,
-132.831896630943,55.9223594276446,40910,3964,T1156,TNB1,E00001960,2006P,1960,1948,1971,,N,Y,BARE,CON1,50,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,23,,,
-132.807083471701,55.8971654713462,40911,3965,T1157,TNB1,E00001988,2006P,1988,1985,1991,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,1,,,
-132.808514038169,55.9044232841033,40912,3966,T1158,TNB1,E00001988,2006P,1988,1985,1991,,N,Y,BATR,ALRU2,70,TRZO-DEFL-FLOW,AL,Dennis Landwehr,,,,,,2,,,
-132.809274275014,55.9214295619067,40913,3970,T1162,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,6,,,
-132.808641496033,55.9194352290081,40914,3971,T1163,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,7,,,
-132.805498238707,55.9194831974604,40915,3972,T1164,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,CO,Darin Silkworth,,,,,,8,,,
-132.803753053272,55.9189545157143,40916,3973,T1165,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,9,,,
-132.814795473358,55.9274118090808,40917,3974,T1166,TNB1,E000-1948,2006P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,10,,,
-132.790501607939,55.936764407531,40918,3975,T1167,TNB1,E00001988,2006P,1988,1985,1991,,N,Y,BATR,ALRU2,90,TRZO-DEFL-FLOW,AL,Dennis Landwehr,,,,,,11,,,
